fips	low_birthweight_percentage	food_environment	physical_exercise_opportunities	teen_births	limited_healthy_access	stis	uninsured	primarycare_ratio	dentist_ratio	mentalhealth_ratio	otherproviders_ratio	HS_completion	some_college	disconnected_youth	unemployment	income_inequality	children_freelunches	single_parent_households	social_associations	water_violations	high_housing_costs	housing_overcrowding	segregation_black_white	segregation_nonwhite_white	homeownership	severe_ownership_cost	smoke_perc	obesity_perc	inactive_perc	drinking_perc	Food_Insecure_perc	preventable_hospitalization	mammogram_perc	flu_vaccine_perc	children_poverty_percent	median_income	Violent_crime	air_pollution	drive_alone_perc	long_commute_perc	traffic_volume
41039	0.0686700507614213	7.4	0.885174075600984	0.0146502273105943	0.0634366408370414	0.00489929232444203	0.0821087770172303	1142.5243902	1385.4416058	116.23116963	1212.8146965	0.728	0.697720951197792	0.0495116855352024	0.0449216278519594	4.6765444015444	0.539899336536262	0.353221677759087	9.5797709394046e-4	1	0.1918978026	0.0232122162	55.296355344	22.204296959	0.586516779413715	0.186635109344752	0.15	0.27	0.18	0.19	0.15	3427	0.42	0.49	0.22	53161	330	9.9	0.71	0.17	285
41043	0.0615758754863813	7.4	0.765667855183763	0.024804937696518	0.0861180005056912	0.00375858677137396	0.0803035721381174	1524.9634146	1744.3150685	576.17647059	2448.75	0.7483	0.626304665907982	0.0879215416379904	0.0473262625745077	4.08371002132196	0.495844405495562	0.314644563486318	0.00112757603141219	1	0.1594428969	0.0295284266	69.826924884	35.48903747	0.63597703593451	0.145598537922632	0.17	0.36	0.21	0.2	0.14	2547	0.43	0.47	0.16	54292	112	8.8	0.78	0.29	179
41047	0.0612843319323624	8.2	0.794491572454691	0.0263481490969643	0.0531755987441927	0.00486981593150613	0.101942585176824	1440.0253165	1230.0283688	290.75272422	1445.2833333	0.7556	0.561442836763807	0.0834522894476776	0.0430490610851332	4.11168088937603	0.63021472111882	0.338092085464941	0.00102553283756146	1	0.1489268506	0.0483093884	54.17146443	29.871176455	0.594680860167207	0.147215213082692	0.15	0.34	0.18	0.17	0.11	3227	0.41	0.41	0.19	56408	233	9.1	0.76	0.27	415
41051	0.0653982231307493	7.9	0.974595217955378	0.0175193832247001	0.0267570789940354	0.00643671328887816	0.0822808632860229	686.11299915	1035.5612245	120.36767976	850.13612565	0.75	0.781851686197334	0.0642007756658867	0.0368647758959565	4.96962936871355	0.513591279916049	0.313719303780828	0.00112190500956591	0	0.1843703932	0.0322817549	44.968101019	25.340496603	0.541733961138995	0.184677729991628	0.16	0.24	0.14	0.24	0.14	3072	0.38	0.46	0.14	70756	474	8.4	0.6	0.34	942
41053	0.0561872909698997	7.5	0.765592880919857	0.0144280162594363	0.100948660907391	0.00327375262856051	0.0874106162656143	1743.6666667	2435.2571429	358.12605042	1894.0888889	0.7957	0.677961579509072	0.0539073104518131	0.043733467691145	4.25156514548963	0.45801463936179	0.246389261744966	8.2441215828713e-4	0	0.1522619257	0.0212358573	63.600396575	24.041833738	0.653879832951637	0.154190836777936	0.14	0.34	0.19	0.19	0.12	2596	0.39	0.43	0.14	62389	230	8.5	0.77	0.34	175
41059	0.0631387372252555	7.5	0.77305011266455	0.0358817061172522	0.119787433546364	0.00419562252386829	0.104953626674135	2199.5714286	1722.5777778	260.996633	1462.5660377	0.76	0.527878818077632	0.0842306771955013	0.0494118925379621	4.44295110094367	0.646053110221899	0.353214760298477	0.00103916347340391	1	0.0997920998	0.0554930634	69.81467246	23.331452245	0.637432120806368	0.119921589729792	0.16	0.35	0.25	0.19	0.12	2870	0.38	0.4	0.22	53917	223	8.8	0.82	0.19	140
41067	0.0630119983450559	8.6	0.976889241282966	0.0131042443468223	0.0191146844103377	0.00402745871090759	0.0716834423018835	1102.9157303	1080.8227848	255.97216274	1464.9387255	0.853	0.752820870504326	0.0562561995182089	0.0348974188868291	4.06228373702422	0.369109003084444	0.240005281612652	7.1821881733301e-4	1	0.140282396	0.0370025321	45.011429201	25.808618849	0.611338201536209	0.141451183494466	0.11	0.3	0.14	0.18	0.1	2375	0.41	0.47	0.1	82819	169	8.8	0.73	0.33	432
41071	0.0633857253285236	8.2	0.796961479136633	0.0155431050063257	0.0555841280312119	0.0036510849208301	0.079943428338567	1532.2028986	1725.8387097	251.76941176	1725.8387097	0.8303	0.616587878089089	0.0842795458180074	0.0376164624752403	4.16759013002364	0.5060417429513	0.279895939952235	9.4587692249484e-4	1	0.1476519735	0.035	74.41070853	21.974104667	0.695306240848689	0.147733032948465	0.15	0.34	0.24	0.2	0.11	3525	0.41	0.45	0.14	61776	128	8.5	0.75	0.41	194
42001	0.0778784336645237	8.9	0.606230339128463	0.0176171746968207	0.0295043589929689	0.00177845528455285	0.0749293357561074	1827.4285714	2855.8611111	1209.5411765	1408.369863	0.913875598086124	0.573259989998636	0.0359673024523161	0.0327461403095009	3.75858422287584	0.415304487179487	0.266802246755762	0.00118237961225766	1	0.1034663866	0.0188136922	56.614702717	33.645068921	0.772366844292598	0.092834907402522	0.16	0.36	0.27	0.19	0.08	4144	0.47	0.56	0.11	62877	134	10.6	0.83	0.4	113
42003	0.0805477065347287	7.7	0.919930387755569	0.013399445133109	0.0569389806465536	0.00427047834590302	0.0486070074580006	915.45508982	1038.7485081	308.07888748	538.18551237	0.90896309314587	0.793863942248868	0.0434254479198299	0.0403909673279404	5.17190967236653	0.435723980438202	0.326139517832516	0.00121417965607237	1	0.1257725469	0.0075036483	63.69205092	50.242430189	0.647260019332292	0.130491590338201	0.17	0.28	0.21	0.22	0.13	5178	0.39	0.48	0.15	59881	395	13.3	0.71	0.39	272
42005	0.070627802690583	8.2	0.785265661942821	0.0236131327834385	0.0255549598613307	0.00190426860851284	0.0574941841143237	2263.5172414	3263.15	959.75	1255.0576923	0.888888888888889	0.561336746696188	0.0641069592046623	0.0502364066193853	4.35239979752427	0.643216729056409	0.305431460145779	0.00196520520398525	1	0.0861329521	0.0090265487	65.741234461	45.685460351	0.762558056448732	0.0923443550789395	0.19	0.42	0.31	0.19	0.12	4689	0.41	0.41	0.14	49436	108	11.9	0.83	0.44	44
42007	0.0750947295900792	7.5	0.843531391646486	0.0192574820053037	0.118073559273832	0.00290718671000361	0.0492031026897696	2340	1872.0681818	1004.5243902	1317.936	0.697333333333333	0.680527410058689	0.0559410848321767	0.0454810426258372	4.39826370048833	0.497182770663562	0.337427118223546	0.00145058384495004	1	0.0904562518	0.0103689931	65.71153165	57.492830986	0.732620698419871	0.0946427528188351	0.19	0.33	0.27	0.2	0.12	4814	0.39	0.45	0.16	54823	265	11	0.82	0.36	87
42011	0.0817754912810696	8.7	0.856769605436489	0.0231104764885377	0.0346000577092276	0.00451114504109091	0.0752946893686625	1594.8625954	1818.8398268	719.43835616	1224.9329446	0.866124975817373	0.583539028041921	0.0583100121131114	0.0416039298351276	4.36750247694536	0.503176133841515	0.365962885003651	0.00115590612989226	1	0.1374194614	0.0156444736	53.204612914	51.857575504	0.716755035056031	0.133533631574768	0.17	0.36	0.26	0.19	0.09	4386	0.44	0.53	0.17	62519	300	10	0.8	0.32	181
42013	0.0698598388698819	7.7	0.750119994649419	0.0243406120372544	0.0805898065450196	0.0029078950565784	0.0576877160564316	1187.0865385	1611.7368421	416.63945578	591.74879227	0.904929577464789	0.569575512164991	0.0658198614318707	0.0420619595332046	4.55009861932939	0.482312688471352	0.340284397839212	0.00181439691552524	1	0.1179187314	0.0106957119	65.958443585	35.646804441	0.701617433414044	0.12406323068007	0.19	0.31	0.26	0.2	0.12	5953	0.39	0.43	0.19	49244	224	11.2	0.83	0.2	144
42017	0.077240809582817	8.8	0.891753525395483	0.0069525170481049	0.0400393518694152	0.00228220027023543	0.0525253860388449	1170.0949721	1201.1376673	411.1223822	1547.2783251	0.935711264627097	0.736018337528652	0.0291807675116532	0.0374792197473239	4.37284390971039	0.279434586932906	0.218839112526178	7.7664834858778e-4	1	0.1371982759	0.0112626598	51.679909908	35.968162455	0.765480257642712	0.139809117650837	0.14	0.27	0.18	0.18	0.08	4495	0.47	0.57	0.07	88538	96	10.1	0.82	0.43	261
42019	0.0605278024372528	8.6	0.819799632332945	0.0102748289422836	0.0330273355619976	0.00197212305192723	0.0455648764353636	1508.9354839	1361.5072464	624.21262458	1010.1505376	0.940481599273058	0.741995619145267	0.0404929577464789	0.0390004362691882	4.36719814663396	0.269988210121829	0.214317946539962	0.0012613036321269	1	0.0942429554	0.0058186196	53.156278399	36.176081993	0.756230325288563	0.0953055061209082	0.17	0.31	0.21	0.2	0.09	4290	0.42	0.48	0.09	67161	100	11.9	0.84	0.43	82
42021	0.0869565217391304	7.5	0.799824609024283	0.0209484036104001	0.0889396534984236	0.00226975513701204	0.0539092820181113	1231.9814815	1710.7792208	508.61003861	712.05405405	0.933186490455213	0.624965015393227	0.0477898966704937	0.0519505004799122	4.67134671966138	0.519716228199823	0.355364471369943	0.00200670404497422	1	0.1093210587	0.0083020187	72.155771914	59.1834423	0.739756660151779	0.107313939616408	0.18	0.27	0.26	0.19	0.13	5919	0.4	0.39	0.23	45163	169	11.6	0.82	0.28	86
42025	0.0842490842490843	8.3	0.746555502766326	0.0204859053585033	0.0369537566092967	0.0017383678135718	0.0603626943005181	2201.8275862	2293.8214286	1735.8648649	1566.5121951	0.900311526479751	0.542669278119754	0.0837600585223116	0.0506566009008438	4.02068136604775	0.433443085606773	0.334636052760137	0.00147213130158332	1	0.1246819338	0.0154561302	55.288799228	38.571919846	0.774816426434593	0.125815619871102	0.18	0.36	0.26	0.19	0.11	5705	0.42	0.5	0.19	53901	249	10.2	0.84	0.52	76
42027	0.0603061341926574	7.9	0.863374245080849	0.00356898496588198	0.0373417689142152	0.0049797122832903	0.0667548298068077	1322.4390244	1829.2696629	494.84802432	914.63483146	0.916151809355693	0.73419797633166	0.0105848462517586	0.0323695513342266	5.126398655521649	0.256372132540357	0.193131279855049	0.00124800196729374	0	0.1659758515	0.0219163671	49.945010205	46.247251915	0.618342888720039	0.170523465703971	0.17	0.25	0.18	0.24	0.13	4183	0.53	0.55	0.11	58258	89	8.9	0.68	0.23	145
42029	0.0667439593159601	8.7	0.854772432980681	0.00748382832050616	0.0617089041003356	0.00231661123874191	0.0625684584941794	1169.5788288	1513.1768116	435.40116764	1165.28125	0.909398034398034	0.763797035347777	0.0306875387904282	0.0317183526771128	4.41776299937352	0.239360220492296	0.194332768633004	9.6669895415497e-4	1	0.1297575987	0.0125321337	46.546038454	35.925040587	0.75239989029073	0.121774953927913	0.15	0.22	0.17	0.22	0.08	4033	0.45	0.58	0.08	99224	135	10.4	0.79	0.43	142
42031	0.0652498135719612	8	0.543988196458938	0.0135336942318462	0.0227873839719416	0.00213219616204691	0.0781579917552033	2024.1052632	2281.1176471	760.37254902	1337.2068966	0.911255411255411	0.568565027708997	0.0840672538030424	0.0472739820565908	4.45902967689659	0.418074020840819	0.273655172413793	0.00161214831764522	0	0.1108702582	0.0141955836	51.155816183	27.38060335	0.689711830131446	0.105822550831793	0.19	0.33	0.27	0.19	0.13	5153	0.45	0.42	0.19	46284	128	10.9	0.82	0.29	97
42033	0.0795628834355828	8	0.597658068151197	0.0240556934105321	0.0481104235650768	0.00112944719834348	0.0713919726729291	1897.2619048	2145.6216216	376.2464455	606.01526718	0.900552486187845	0.454442906219556	0.100623330365094	0.0499104744852283	4.34194720637965	0.510353095030514	0.302670217851533	0.00183221434397942	1	0.1010352637	0.0103817282	72.540588697	45.011402695	0.77543143321956	0.100472105858102	0.2	0.41	0.29	0.19	0.12	5310	0.52	0.43	0.23	46706	266	10.8	0.83	0.32	59
42035	0.0622406639004149	7.7	0.722896172078088	0.0149084568439407	0.0563510745731179	0.00194881788809683	0.0762984834250436	1949.9	2275.5294118	879.18181818	1074.5555556	0.932584269662921	0.518041857108492	0.0798192771084337	0.0531972937581842	4.33369108726085	0.46732856153313296	0.264743263853584	0.00135904405354121	1	0.1012666895	0.0132562882	63.282331512	27.739518758	0.694384156266956	0.114501151993298	0.19	0.35	0.19	0.2	0.13	4768	0.44	0.45	0.18	50999	155	9.7	0.78	0.31	43
42039	0.0778625954198473	8.1	0.734287162733059	0.0200133740924723	0.0376958893325072	0.0017873930755928	0.0798145058846937	1485.5	2074.7073171	773.3	1024.8554217	0.923357664233577	0.519006237671269	0.101783840503673	0.04687700562216	4.10277942585916	0.483186855177684	0.310358364645842	0.00154365765619378	1	0.0947245701	0.0137581463	63.930692234	48.903913991	0.729978293156632	0.106690454950937	0.2	0.37	0.26	0.19	0.12	4364	0.46	0.44	0.19	50805	97	10.9	0.77	0.28	23
42041	0.070138964875807	8.5	0.832374705827379	0.0104055451048181	0.0474757956764059	0.00297921348763926	0.0660325571134676	1082.5367965	1396.7944444	505.88128773	914.26545455	0.929583702391497	0.686420740977835	0.0348181143281366	0.0332517512026331	3.9424562959209504	0.29619548015446	0.248609800654448	0.00140362944182736	1	0.1026550519	0.0092746114	44.609779945	31.028477382	0.703823942878526	0.0999794555726759	0.16	0.29	0.21	0.2	0.09	3421	0.48	0.55	0.09	71695	86	9.8	0.82	0.26	230
42043	0.0922923006377923	7.6	0.827780678851175	0.0269576837416481	0.0760658765013055	0.00667005186609118	0.0665952343157486	925.20134228	1325.8229665	444.06570513	441.23726115	0.796098829648895	0.631678520625889	0.0643256919420379	0.0397702134234127	4.15955993930197	0.610306856555572	0.409992953476558	0.00184614268615574	1	0.1243692082	0.016513928	57.057523095	49.16960203	0.632167544142402	0.133693128103459	0.19	0.34	0.24	0.19	0.13	4158	0.43	0.5	0.21	57979	403	10.7	0.78	0.24	355
42045	0.0887067039711974	8.2	0.96503804257405	0.0126814351036617	0.0244515160623208	0.00495664924136172	0.0555368548059227	934.92715232	1193.9767442	360.40268028	1152.5530612	0.88886916385585	0.699570538511726	0.0593640651148638	0.040148970253263	4.92147039907931	0.466369818407621	0.334214419089653	8.1105586014421e-4	0	0.1559434829	0.0133097589	71.593563498	60.11048948	0.691252634383857	0.152075951126066	0.15	0.27	0.2	0.21	0.12	4565	0.42	0.55	0.11	71961	396	11.9	0.73	0.47	506
42049	0.0820829243210396	7.3	0.883578195504801	0.0229943941101565	0.0866799214266875	0.00355502456827942	0.0644674747848617	1265.1658986	1478.5923913	507.57649254	619.72892938	0.873126524921576	0.603206862027227	0.0467473237473871	0.0470911341482284	4.6337955346651	0.622915907753524	0.40554066433685104	0.00131856444028396	1	0.1240808824	0.0144031987	67.314910061	57.462714387	0.658000908677874	0.131836769068094	0.2	0.34	0.24	0.22	0.14	5097	0.48	0.51	0.21	48453	225	10.9	0.79	0.2	191
42051	0.0900881982360353	7.3	0.582258465953179	0.0322440431501166	0.078669432008843	0.00317861053656163	0.0627974016229984	2683.755102	1694.038961	303.35116279	899.59310345	0.846153846153846	0.503262906247981	0.0888888888888889	0.0582855941556735	5.10407113298289	0.633909163711246	0.389155087046798	0.00139919698260129	1	0.1057838661	0.0224582984	53.71087984	42.524124858	0.739171910256645	0.116587531958248	0.21	0.4	0.35	0.18	0.15	5664	0.4	0.42	0.2	50381	205	11.5	0.86	0.36	46
42055	0.0694861660079051	8.3	0.690739082195992	0.0233236151603499	0.0496161557259153	0.00256752726376804	0.0781417133966484	1640.787234	2150.4861111	938.39393939	1155.4850746	0.883798882681564	0.530107321335919	0.0876950176144942	0.0369303436105056	3.62958384837248	0.420758206195099	0.30812650935436	0.00156256078426287	1	0.0980754557	0.0132177134	47.232902799	41.835838616	0.700199302441455	0.0996817400479943	0.18	0.35	0.26	0.19	0.1	4114	0.45	0.49	0.18	60744	146	10.4	0.82	0.32	87
42057	0.0787937743190662	8.3	0.552643987874705	0.0266272189349112	0.0433974351929943	8.9102124742974e-4	0.0746413167854942	4863.3333333	7261.5	2420.5	907.6875	0.905882352941177	0.42839352428393507	0.0938967136150235	0.0394469812278031	4.01256470380038	0.445550351288056	0.337530605106681	0.00171350239890336	0	0.0974576271	0.0125208681	62.76707417	46.295777819	0.786386554621849	0.113133476088508	0.18	0.28	0.21	0.19	0.11	6465	0.43	0.36	0.17	52277	216	9.9	0.79	0.47	47
42059	0.0945330296127563	7.8	0.46621516827793	0.0232558139534884	0.0635559531355012	0.00345390263802013	0.0581259150805271	2162.9411765	2808.1538462	936.05128205	1521.0833333	0.910290237467018	0.481700635546789	0.0736949846468782	0.0488760320617128	4.49438847649346	0.444210082261126	0.324816487859966	0.00144139243948871	1	0.0803088803	0.0075694444	63.554948391	24.090830755	0.741467876996693	0.0775222279373944	0.19	0.32	0.26	0.21	0.13	6169	0.38	0.36	0.2	50956	187	11	0.83	0.44	57
42061	0.0771092669432918	8.3	0.680896478121665	0.0194337575219493	0.00623320840938296	0.00182453672154932	0.0591486136550243	2843.1875	3226.2857143	941	1557.5172414	0.862869198312236	0.476360965757826	0.05175983436853	0.0528520949015649	4.219412838881871	0.523106964634411	0.272683397683398	0.00171462487085358	1	0.0915576694	0.0114874816	67.770301038	53.632725303	0.756485007139457	0.0985067135148701	0.19	0.3	0.32	0.2	0.13	4891	0.48	0.41	0.19	49019	182	10.8	0.79	0.42	66
42063	0.0702479338842975	7.4	0.648424842484249	0.0118734012904211	0.0907191420522052	0.00366084776288065	0.073194887190121	1807.5106383	2414.3142857	296.49473684	1508.9464286	0.933035714285714	0.57907205177096	0.0972707077118375	0.0491477785513525	4.56676542961884	0.469456889957382	0.228702447846025	0.00161265641001495	1	0.135948878	0.0155607751	61.820607657	46.086892155	0.703174790511035	0.13285490845524	0.19	0.33	0.27	0.21	0.13	5291	0.43	0.43	0.19	47999	284	11.7	0.8	0.29	126
42069	0.0856877569969492	8.1	0.911162719120301	0.0187877385285393	0.0388273484235463	0.00232965301929674	0.0611348107222745	1317.25625	1317.45625	574.36784741	726.87241379	0.880295566502463	0.633434359546977	0.0542691751085384	0.0458368935725814	5.02745801564758	0.490632836701578	0.383412244128801	0.00112449646756278	1	0.1493448746	0.0118579395	53.818921932	41.585718605	0.649997691277647	0.150608749730906	0.2	0.29	0.26	0.21	0.12	5252	0.44	0.5	0.2	52872	213	9.9	0.8	0.23	188
42071	0.0680529300567108	8.5	0.777647296633907	0.0159892610626147	0.0523228537419746	0.00186589501255289	0.120081545269215	1402.8501292	1759.0841424	709.60443864	1102.5496957	0.911294977871849	0.566386168910649	0.0691078054024065	0.033905050225098	3.86390632381724	0.466858136195299	0.238766893884001	0.00142751099183464	1	0.1329701113	0.0190905847	58.752725951	49.405251653	0.68025754293633	0.131335876108635	0.15	0.32	0.21	0.18	0.1	2891	0.47	0.58	0.1	66270	170	11.2	0.78	0.3	114
42073	0.091480666457089	7.2	0.821223163717786	0.0243653732624913	0.123792251218334	0.00369821635714204	0.0611917711751397	2487.6857143	1873.5652174	861.84	1460.7457627	0.935205183585313	0.622229326513214	0.0519829710956756	0.0510006613918624	4.85347317221462	0.556649380328734	0.331854071811423	0.00165386073114427	0	0.1117671633	0.0097796143	65.481568901	48.400431305	0.739642886173355	0.116732066736301	0.18	0.37	0.3	0.19	0.13	5297	0.4	0.46	0.23	48418	229	11.4	0.83	0.31	54
42075	0.0808876163206872	8.7	0.850435733109727	0.0230844297876636	0.0310659090418364	0.00317701103367345	0.0868093885158979	1683.7831325	1935.8082192	384.00543478	1139.6290323	0.850658857979502	0.516936260051538	0.0740583404134806	0.0375867007385358	3.71438260807482	0.4841356959908	0.321526844563896	0.00150979578402049	1	0.1069327934	0.018470667	45.827460306	49.751070433	0.698203862540118	0.107425989046762	0.16	0.35	0.19	0.2	0.09	3457	0.49	0.53	0.15	61087	154	12.9	0.81	0.31	129
42077	0.0806331344902386	8.5	0.818799589123798	0.0226908863288915	0.0448433631762218	0.0046139909521029	0.0752199677981841	982.55764075	1161.1987382	538.94582723	624.95755518	0.873737373737374	0.634755247800714	0.0588632936404763	0.0461116925326195	4.4485401323414004	0.525033675463393	0.372179852856566	0.00105049468749829	1	0.1453319425	0.0194658885	49.984462845	43.449742962	0.648360964581763	0.142708217810802	0.18	0.31	0.21	0.19	0.1	4679	0.49	0.56	0.17	62139	231	11.2	0.8	0.29	317
42079	0.0819291109819872	8	0.805744769691946	0.0235400970787052	0.0487363894670913	0.00344107164802753	0.0664716603472686	1264.314741	1463.8064516	998.88679245	915.40634006	0.858199753390876	0.587022318138752	0.0547600619195046	0.0540549105105714	4.84546107784431	0.668367108157439	0.402501458103817	0.00109030292144462	1	0.1295561026	0.0114888444	59.385014351	52.637110186	0.685632623736861	0.122142310884033	0.19	0.3	0.29	0.2	0.12	5222	0.43	0.47	0.23	53469	264	10.3	0.81	0.25	166
42081	0.082010582010582	7.7	0.591795781622758	0.0230264515330335	0.0666213457734409	0.00329406804226948	0.0668787276341948	1264.9	1994.1052632	607.82887701	588.93264249	0.900900900900901	0.595736252655839	0.0733157199471598	0.0479574334021773	4.25063147809424	0.476846965699208	0.338519907920539	0.00159872102318145	0	0.1233528956	0.0120653724	62.192255799	51.914491737	0.693988713859294	0.131565413769202	0.19	0.38	0.26	0.19	0.13	3375	0.55	0.51	0.18	53820	212	10.1	0.82	0.2	93
42085	0.074571972098922	7.8	0.851240590545105	0.020525483236236	0.0591209359462611	0.00350782997762864	0.0639266090576816	1573.943662	1756.8730159	614.90555556	1054.1238095	0.927927927927928	0.570643374520665	0.0569620253164557	0.0471180146545012	4.24840357598978	0.492551356437196	0.339669114229947	0.00161073825503356	1	0.0979804705	0.0116868798	72.008737563	64.311527903	0.729382115234205	0.0960659557308003	0.19	0.33	0.26	0.19	0.13	5615	0.41	0.44	0.24	48788	216	9.9	0.82	0.24	73
42087	0.0669456066945607	8.3	0.613855447495823	0.0263929618768328	0.0183389187142796	0.00411744416659481	0.0922064273466453	1932.8333333	2888.875	1127.3658537	1100.5238095	0.895287958115183	0.435641588505288	0.0992063492063492	0.0467599942271612	3.9266839496065904	0.584388185654008	0.294334855699155	0.00170302664482194	1	0.0909336942	0.0187215833	76.168245076	39.170459851	0.703728920079606	0.103588685596395	0.19	0.41	0.22	0.18	0.12	4847	0.55	0.57	0.23	47648	131	10.5	0.79	0.29	128
42089	0.0914687774846086	8	0.861365268896975	0.0118269733403032	0.0925817442152118	0.00301703105102174	0.0746439208516411	2366.8450704	2648.546875	878.2746114	1264.9776119	0.926556420233463	0.611310344827586	0.0651474777175411	0.0535583630066826	4.06785575804575	0.484298944647857	0.297029112905629	7.6764695381026e-4	1	0.1796502385	0.013654267	33.772622945	30.001120204	0.77713581116787	0.163701389014324	0.17	0.33	0.25	0.19	0.1	5673	0.42	0.46	0.16	63318	235	9.9	0.78	0.47	90
42091	0.0739216358795956	8.7	0.954682862550852	0.00751255830642268	0.0365147713177325	0.00286656780558666	0.0467455296714766	718.32608696	929.9708193	299.89287007	1034.4619226	0.867563372995344	0.78944972317272	0.0331538538239107	0.034317859662162	4.41124803356057	0.292529058867642	0.215627678289503	0.0010943316284841	1	0.134656076	0.0112138374	49.870804439	34.630416527	0.718059302625586	0.131158586954761	0.13	0.26	0.19	0.23	0.09	4061	0.48	0.59	0.07	90155	135	9.2	0.79	0.45	268
42095	0.0828870313829521	8.6	0.872561170168103	0.0128080071249841	0.0439441842712479	0.00388919101530957	0.0609542225961317	1203.9880952	1702.8324022	450.89792899	615.77171717	0.889520714865963	0.669961481817152	0.0415030189342869	0.0443360604153556	4.18922171703664	0.452312788359162	0.304246975385899	0.00104480809479079	1	0.1313406201	0.0102375465	43.6208692	38.314109806	0.717059663696188	0.130628864693408	0.16	0.32	0.27	0.2	0.09	4845	0.49	0.55	0.14	68217	212	10	0.83	0.37	158
42097	0.0741803897869769	8.1	0.74321894041977	0.0279535540947349	0.0341321321841148	0.00253181062491171	0.0674136347985768	2244.6097561	2530.0833333	2846.34375	2277.075	0.878426698450536	0.464762950759656	0.129367088607595	0.0524421116194812	4.47491953453825	0.54426745693647	0.332213637890494	0.00165165328320421	0	0.110654785	0.0114825211	53.049236566	38.165643787	0.708959419401002	0.113162054277065	0.19	0.4	0.27	0.19	0.12	5113	0.51	0.51	0.19	47243	251	11.2	0.84	0.3	108
42099	0.0708491076257437	8.6	0.498118297113272	0.024680377987771	0.0422926187321891	0.00212456912437401	0.0758339332853372	3548.2307692	5126.5555556	3075.9333333	4194.4545455	0.922912205567452	0.507461294534602	0.0790828263921385	0.0373327845235645	3.52224193442408	0.413191948238677	0.248319413322469	0.00164762503522882	0	0.0807313643	0.013978194	50.187234608	15.207214521	0.798186943784202	0.090743688878781	0.17	0.27	0.3	0.2	0.09	3671	0.45	0.53	0.13	62366	188	11.4	0.79	0.59	75
42101	0.106972457876368	6.9	0.999413501650714	0.0331783131294134	0.00466631837941659	0.0133591588897963	0.0824518138255201	1449.0036664	1352.8078565	383.94037809	719.08216069	0.794230461882691	0.614651472000394	0.0964113156050603	0.0554154112397933	6.36321869257023	0.957504916488934	0.591781302024008	7.5781392821515e-4	0	0.2160660887	0.0253349239	69.898297824	57.881294968	0.529772452915205	0.219012717495359	0.21	0.28	0.24	0.21	0.2	5894	0.41	0.47	0.34	46149	1001	11.2	0.51	0.54	754
42103	0.0794587092297016	8.8	0.768324356359706	0.00996492346938776	0.0237855169133156	0.00147241026377691	0.0715531069112212	3480.6875	6991.625	1096.7254902	4302.5384615	0.88768898488121	0.672505164825294	0.0513153621305619	0.0538100251032472	4.36676873132401	0.44542140253056	0.260716382853787	7.3620513188845e-4	1	0.1656339371	0.0117814053	63.168367938	41.088904568	0.830917653513785	0.172861329487836	0.16	0.32	0.32	0.19	0.09	4177	0.4	0.47	0.15	62657	147	9	0.82	0.6	53
42107	0.0788542001931123	8.3	0.751822454801098	0.0232957800267329	0.0259779250079237	0.0020691735229958802	0.0618386977432482	1804.6708861	2219.796875	1353.0190476	1578.5222222	0.907861369399831	0.527809864849255	0.0612107999329197	0.0517476168860645	4.36875175841696	0.544160623444096	0.343305402032448	0.00132567388422448	0	0.1032269257	0.0096846075	57.064536377	35.933516971	0.753835152299389	0.116498840851576	0.19	0.32	0.23	0.19	0.12	5181	0.37	0.5	0.16	48809	319	11.5	0.84	0.34	94
42109	0.0703868103994927	8.5	0.675356405218881	0.0166275076811856	0.0280706823938341	0.00186269944364109	0.0871498588074913	2040.05	2027	1689.1666667	1501.4814815	0.897058823529412	0.481929058968334	0.076017130620985	0.0394607360755757	3.84903100775194	0.323102795879756	0.227933356965615	0.00147055219234823	1	0.0915654287	0.015485203	50.337940932	29.798323476	0.721731448763251	0.0826025459688826	0.18	0.34	0.26	0.2	0.11	3443	0.58	0.58	0.15	56991	188	11	0.78	0.29	98
42115	0.0763785394932936	8.5	0.404396162007565	0.0209041682407757	0.018823924949488	0.00102476515798463	0.0784601166385162	2732.3333333	4509.8888889	1623.56	2136.2631579	0.914893617021277	0.497596731554915	0.0758064516129032	0.0402284821559342	4.33737261282864	0.462609592573492	0.32882186130446	0.00117116018055386	1	0.1135573581	0.0146804836	60.22699767	17.79571775	0.765780826655906	0.121849752803569	0.18	0.34	0.34	0.19	0.11	5385	0.41	0.4	0.2	52573	126	9.2	0.83	0.44	46
42117	0.0559394537676867	8	0.567852123579715	0.0210031648604584	0.045997249598628	0.0014218125658814	0.0775976873355637	1942.5238095	1941.0952381	867.29787234	1235.2424242	0.867007672634271	0.519705258457073	0.0801822323462415	0.0516691473527536	4.21962638061906	0.465548595675894	0.330389992641648	0.0015198686049077	1	0.1117936118	0.0097919217	52.036875979	21.292275528	0.735752256150328	0.111867454405343	0.18	0.36	0.27	0.19	0.12	4173	0.52	0.45	0.21	48799	120	8.5	0.8	0.33	58
